,date,vader_sen,final_score
0,2022-04-19,-0.1027,-0.20540832815245302
1,2022-04-19,0.8118,1.6236219435058792
2,2022-04-19,0.0,0.0
3,2022-04-19,0.0,0.0
4,2022-04-19,0.0,0.0
5,2022-04-19,0.6623,1.3263878272032579
6,2022-04-18,0.2244,0.44929091137165533
7,2022-04-18,0.0,0.0
8,2022-04-18,0.888,1.776
9,2022-04-18,0.928,1.8560250844708746
10,2022-04-18,0.8655,1.7339333180665015
11,2022-04-18,0.2846,0.5692
12,2022-04-18,0.6696,1.3394034695275425
13,2022-04-18,0.0,0.0
14,2022-04-18,0.7351,1.4702198702527367
15,2022-04-18,0.6588,1.3176
16,2022-04-18,0.4215,0.8439531433601479
17,2022-04-18,0.471,0.9420127314501959
18,2022-04-18,0.0,0.0
19,2022-04-18,0.0129,0.027595801888785028
20,2022-04-18,0.4404,0.8808119043113934
21,2022-04-17,0.0,0.0
22,2022-04-17,0.4404,0.8813533497695287
23,2022-04-17,0.6114,1.2228165265576432
24,2022-04-17,0.0,0.0
25,2022-04-17,0.0,0.0
26,2022-04-17,0.0,0.0
27,2022-04-17,0.6062,1.2125310879848628
28,2022-04-17,0.7263,1.4526
29,2022-04-17,0.5562,1.1124451033923504
30,2022-04-17,0.5255,1.051056818488985
31,2022-04-17,0.8553,1.7106231193404513
32,2022-04-17,0.4003,0.800621640762265
33,2022-04-17,-0.128,-0.25605273471930734
34,2022-04-17,0.8313,1.6626
35,2022-04-16,-0.4019,-0.8045323792195271
36,2022-04-16,0.0,0.0
37,2022-04-16,-0.5983,-1.1966646898229492
38,2022-04-16,0.6124,1.2256356771118275
39,2022-04-16,0.0,0.0
40,2022-04-16,0.0,0.0
41,2022-04-16,0.0,0.0
42,2022-04-16,0.6689,1.3378180808217328
43,2022-04-16,0.5707,1.1414462792269224
44,2022-04-16,0.7177,1.435419399918908
45,2022-04-16,0.0,0.0
46,2022-04-16,0.0,0.0
47,2022-04-16,0.5255,1.051
48,2022-04-16,0.4019,0.8075896353347589
49,2022-04-15,0.2732,0.5464534774127037
50,2022-04-15,0.5972,1.1944
51,2022-04-15,0.5972,1.1944161427219893
52,2022-04-15,0.0,0.0
53,2022-04-15,-0.7926,-1.5862439033596132
54,2022-04-15,0.0,0.0
55,2022-04-15,0.891,1.7821204216786053
56,2022-04-15,0.2732,0.5465051708847944
57,2022-04-15,0.0,0.0
58,2022-04-15,0.8271,1.6622903692127373
59,2022-04-15,0.4003,0.800621640762265
60,2022-04-15,0.5696,1.1392307933504529
61,2022-04-15,0.0,0.0
62,2022-04-15,0.0,0.0
63,2022-04-15,0.0,0.0
64,2022-04-15,0.0,0.0
65,2022-04-15,0.296,0.592
66,2022-04-15,0.4019,0.8041581334691326
67,2022-04-15,-0.3595,-0.719
68,2022-04-15,0.4939,0.9878
69,2022-04-15,0.0,0.0
70,2022-04-15,0.8398,1.6796454007298283
71,2022-04-15,0.0,0.0
72,2022-04-15,0.4753,0.9506256953642385
73,2022-04-15,0.0,0.0
74,2022-04-15,0.6103,1.220616496823895
75,2022-04-15,0.0,0.0
76,2022-04-15,-0.128,-0.25609246554459597
77,2022-04-15,0.6369,1.2739032950398703
78,2022-04-15,0.3578,0.7175923983531736
79,2022-04-14,0.0,0.0
80,2022-04-14,0.6114,1.2229322124611435
81,2022-04-14,0.6369,1.2738
82,2022-04-14,0.9496,1.94767911024408
83,2022-04-14,0.9614,1.9237409440807693
84,2022-04-14,0.0,0.0
85,2022-04-14,0.5719,1.144039351468961
86,2022-04-14,0.0,0.0
87,2022-04-14,0.0,0.0
88,2022-04-14,-0.509,-1.0180137586160292
89,2022-04-14,0.0,0.0
90,2022-04-14,0.0,0.0
91,2022-04-14,0.6696,1.339236199486417
92,2022-04-14,0.0,0.0
93,2022-04-14,0.0,0.0
94,2022-04-14,0.0,0.0
95,2022-04-14,0.0,0.0
96,2022-04-14,0.3818,0.7638064062711176
97,2022-04-14,0.4003,0.8006
98,2022-04-14,0.5859,1.1718158372753074
99,2022-04-14,-0.2924,-0.5848
100,2022-04-14,0.0,0.0
101,2022-04-14,-0.0307,-0.061411617786187325
102,2022-04-14,0.1779,0.355830014198575
103,2022-04-14,0.0,0.0
104,2022-04-14,0.7351,1.4703589620218949
105,2022-04-14,0.5473,1.0946147938910664
106,2022-04-14,-0.4019,-0.8038217272604405
107,2022-04-14,0.0,0.0
