,date,vader_sen,final_score
139,2022-03-03,-0.296,-0.5920210466439135
140,2022-03-02,0.0,0.0
141,2022-03-02,0.6114,1.2324269665562644
142,2022-03-02,0.0,0.0
143,2022-03-02,0.0,0.0
144,2022-03-02,0.0,0.0
145,2022-03-02,0.9476,1.8957836173270375
146,2022-03-02,0.8519,1.7041497844385136
147,2022-03-02,0.5423,1.095995292914416
148,2022-03-02,0.5859,1.171860141654691
149,2022-03-02,0.0,0.0
150,2022-03-02,0.4019,0.8064213650872838
151,2022-03-02,0.0,0.0
152,2022-03-01,0.5106,1.0262760639078676
153,2022-03-01,0.0,0.0
