,date,vader_sen,final_score
129,2022-04-08,-0.4019,-0.8038273085547325
130,2022-04-08,-0.4019,-0.8038
131,2022-04-08,-0.4019,-0.8038273085547325
132,2022-04-08,-0.4019,-0.8038273085547325
133,2022-04-08,-0.4019,-0.8038273085547325
134,2022-04-08,-0.4019,-0.8038
135,2022-04-08,-0.4019,-0.8038273085547325
136,2022-04-08,-0.4019,-0.8038
137,2022-04-08,-0.4019,-0.8038273085547325
138,2022-04-08,-0.4019,-0.8038546171094652
139,2022-04-08,-0.4019,-0.8038273085547325
140,2022-04-08,-0.4019,-0.8038273085547325
141,2022-04-08,0.7767,1.553663878507848
142,2022-04-08,-0.4019,-0.8038
143,2022-04-08,-0.4019,-0.8038819256641978
144,2022-04-08,0.0,0.0
145,2022-04-08,-0.4019,-0.8038
146,2022-04-08,-0.4019,-0.8038546171094652
147,2022-04-08,-0.4019,-0.8038273085547325
148,2022-04-08,-0.4019,-0.8038273085547325
149,2022-04-08,-0.4019,-0.8038
150,2022-04-08,-0.4019,-0.8038273085547325
151,2022-04-08,-0.4019,-0.8038
152,2022-04-08,-0.4019,-0.8038
153,2022-04-08,-0.4019,-0.8038
154,2022-04-08,-0.4019,-0.8038
155,2022-04-08,-0.4019,-0.8038
156,2022-04-08,-0.4019,-0.8038273085547325
157,2022-04-08,-0.4019,-0.8038
158,2022-04-08,-0.4019,-0.8038273085547325
159,2022-04-08,-0.4019,-0.8038
160,2022-04-08,-0.4019,-0.8038
161,2022-04-08,-0.4019,-0.8038546171094652
162,2022-04-08,-0.4019,-0.8038970585808332
163,2022-04-08,-0.4019,-0.8039092342189305
164,2022-04-08,-0.4019,-0.8038273085547325
165,2022-04-08,-0.4019,-0.8038546171094652
166,2022-04-08,-0.4019,-0.8038273085547325
167,2022-04-08,0.0,0.0
168,2022-04-08,0.5093,1.018634606237684
169,2022-04-08,0.7896,1.5793906878711765
170,2022-04-08,0.0,0.0
171,2022-04-08,-0.5994,-1.1989447546985605
172,2022-04-08,0.4404,0.8808299245770197
173,2022-04-08,0.0,0.0
174,2022-04-08,0.0,0.0
175,2022-04-08,0.0,0.0
176,2022-04-08,-0.0516,-0.10325918036328267
177,2022-04-08,0.0,0.0
178,2022-04-08,0.0,0.0
179,2022-04-08,0.0,0.0
180,2022-04-08,0.0,0.0
181,2022-04-08,0.0,0.0
182,2022-04-08,0.0,0.0
183,2022-04-08,0.9388,1.877727580349256
184,2022-04-08,0.0,0.0
185,2022-04-08,0.6249,1.2498849221988175
186,2022-04-08,0.1521,0.30422066997350006
187,2022-04-07,0.0,0.0
188,2022-04-07,-0.126,-0.25463989854771535
189,2022-04-07,-0.5423,-1.0848783592568099
190,2022-04-07,-0.1779,-0.3558550507922795
191,2022-04-07,0.5093,1.0197186422679485
192,2022-04-07,-0.3291,-0.6597970971415148
193,2022-04-07,-0.0516,-0.10322880856565997
194,2022-04-07,0.8547,1.7104516515976758
195,2022-04-07,0.0772,0.15441573690290142
196,2022-04-07,0.0,0.0
197,2022-04-07,0.4724,0.9456662638865184
198,2022-04-07,0.3612,0.7226152603813383
199,2022-04-07,0.4939,0.9879528363479868
200,2022-04-07,0.5574,1.1149136237004824
201,2022-04-07,0.0,0.0
202,2022-04-07,0.5423,1.086044606330916
203,2022-04-07,0.3612,0.7224626865126338
204,2022-04-07,0.4767,0.9540618529473426
205,2022-04-07,0.658,1.316
206,2022-04-06,-0.4019,-0.8038
207,2022-04-06,0.0,0.0
208,2022-04-06,0.7494,1.4988
209,2022-04-06,0.7184,1.4368
210,2022-04-06,0.7263,1.4526
211,2022-04-06,0.0,0.0
212,2022-04-06,-0.25,-0.5002302464096537
213,2022-04-06,-0.2732,-0.5465485085275532
214,2022-04-06,0.0,0.0
215,2022-04-06,0.6369,1.2742327648297886
216,2022-04-06,0.8126,1.6256969355167494
217,2022-04-06,-0.3182,-0.6365297275259902
218,2022-04-06,0.0,0.0
219,2022-04-06,0.7003,1.4010758442617381
220,2022-04-06,0.6249,1.2501821498946795
221,2022-04-06,0.7845,1.569426445607121
222,2022-04-06,0.8779,1.756336868927091
223,2022-04-06,0.0,0.0
224,2022-04-06,0.0,0.0
225,2022-04-06,-0.128,-0.2560434871237345
226,2022-04-06,0.0,0.0
227,2022-04-06,0.0,0.0
228,2022-04-06,0.0,0.0
229,2022-04-06,0.4005,0.8016016423632835
230,2022-04-06,0.0,0.0
231,2022-04-06,0.0,0.0
232,2022-04-06,0.6103,1.2207473870412602
233,2022-04-05,0.7906,1.5955094312648428
234,2022-04-05,0.0,0.0
235,2022-04-05,0.7494,1.4988509207039478
236,2022-04-05,0.0,0.0
237,2022-04-05,0.0,0.0
238,2022-04-05,0.1779,0.35586174933885684
239,2022-04-05,-0.3182,-0.6439912738479086
240,2022-04-05,0.0,0.0
241,2022-04-05,0.4939,0.9878
242,2022-04-05,-0.2924,-0.5872124038299039
243,2022-04-05,0.0,0.0
244,2022-04-05,0.0,0.0
245,2022-04-05,0.0,0.0
246,2022-04-04,0.0,0.0
247,2022-04-04,0.6467,1.2936244704746416
248,2022-04-04,0.4005,1.0001937608181997
249,2022-04-04,0.0,0.0
250,2022-04-04,0.0,0.0
251,2022-04-04,0.0,0.0
252,2022-04-04,0.0,0.0
253,2022-04-04,0.0,0.0
254,2022-04-04,0.0,0.0
255,2022-04-04,0.0,0.0
256,2022-04-04,0.7901,1.5828292619768085
257,2022-04-04,0.0,0.0
258,2022-04-04,0.0,0.0
259,2022-04-04,0.0,0.0
